Area,County,CancerType,Year,Sex,AgeAdjustedRate,CaseCount,Population
'North Carolina','Bladen County','Lung and Bronchus','2013-2017','Male and Female','70.9','187','170340'
'North Carolina','Cabarrus County','Lung and Bronchus','2013-2017','Male and Female','69.4','701','982935'
'North Carolina','Alexander County','Lung and Bronchus','2013-2017','Male and Female','72.5','194','185256'
'North Carolina','Avery County','Lung and Bronchus','2013-2017','Male and Female','69.2','92','87612'
'North Carolina','Warren County','Lung and Bronchus','2013-2017','Male and Female','65.6','116','100959'
'North Carolina','New Hanover County','Lung and Bronchus','2013-2017','Male and Female','63.2','867','1101820'
'North Carolina','Henderson County','Lung and Bronchus','2013-2017','Male and Female','58.2','571','560261'
'North Carolina','Perquimans County','Lung and Bronchus','2013-2017','Male and Female','61.2','71','67507'
'North Carolina','Moore County','Lung and Bronchus','2013-2017','Male and Female','61.4','479','470832'
'North Carolina','Hertford County','Lung and Bronchus','2013-2017','Male and Female','55.0','96','121681'
'North Carolina','Jackson County','Lung and Bronchus','2013-2017','Male and Female','60.4','166','208937'
'North Carolina','Union County','Lung and Bronchus','2013-2017','Male and Female','56.6','630','1109791'
'North Carolina','Mecklenburg County','Lung and Bronchus','2013-2017','Male and Female','53.3','2394','5168455'
'North Carolina','Alleghany County','Lung and Bronchus','2013-2017','Male and Female','77.4','77','54610'
'North Carolina','Carteret County','Lung and Bronchus','2013-2017','Male and Female','74.2','424','343459'
'North Carolina','Craven County','Lung and Bronchus','2013-2017','Male and Female','82.6','566','516800'
'North Carolina','Franklin County','Lung and Bronchus','2013-2017','Male and Female','75.6','311','319013'
'North Carolina','Dare County','Lung and Bronchus','2013-2017','Male and Female','77.3','206','177016'
'North Carolina','Gaston County','Lung and Bronchus','2013-2017','Male and Female','82.4','1091','1069307'
'North Carolina','Currituck County','Lung and Bronchus','2013-2017','Male and Female','74.9','127','126156'
'North Carolina','Davie County','Lung and Bronchus','2013-2017','Male and Female','75.7','237','208663'
'North Carolina','Davidson County','Lung and Bronchus','2013-2017','Male and Female','85.7','953','820032'
'North Carolina','Caldwell County','Lung and Bronchus','2013-2017','Male and Female','77.9','456','408908'
'North Carolina','Caswell County','Lung and Bronchus','2013-2017','Male and Female','80.0','145','114128'
'North Carolina','Burke County','Lung and Bronchus','2013-2017','Male and Female','76.4','503','447523'
'North Carolina','Bertie County','Lung and Bronchus','2013-2017','Male and Female','70.4','108','99520'
'North Carolina','Beaufort County','Lung and Bronchus','2013-2017','Male and Female','71.6','279','236506'
'North Carolina','Alamance County','Lung and Bronchus','2013-2017','Male and Female','72.8','728','790645'
'North Carolina','Anson County','Lung and Bronchus','2013-2017','Male and Female','70.8','119','127618'
'North Carolina','Wilson County','Lung and Bronchus','2013-2017','Male and Female','71.7','381','406410'
'North Carolina','Pamlico County','Lung and Bronchus','2013-2017','Male and Female','97.5','112','63923'
'North Carolina','Nash County','Lung and Bronchus','2013-2017','Male and Female','71.2','439','470429'
'North Carolina','Lenoir County','Lung and Bronchus','2013-2017','Male and Female','71.5','294','288896'
'North Carolina','Hoke County','Lung and Bronchus','2013-2017','Male and Female','76.5','165','262586'
'North Carolina','Stokes County','Lung and Bronchus','2013-2017','Male and Female','86.7','304','230573'
'North Carolina','Scotland County','Lung and Bronchus','2013-2017','Male and Female','94.5','218','177413'
'North Carolina','Harnett County','Lung and Bronchus','2013-2017','Male and Female','83.3','517','642623'
'North Carolina','Robeson County','Lung and Bronchus','2013-2017','Male and Female','77.4','580','670520'
'North Carolina','Jones County','Lung and Bronchus','2013-2017','Male and Female','74.9','56','48845'
'North Carolina','Person County','Lung and Bronchus','2013-2017','Male and Female','69.8','197','196267'
'North Carolina','Rutherford County','Lung and Bronchus','2013-2017','Male and Female','73.2','375','332682'
'North Carolina','Pasquotank County','Lung and Bronchus','2013-2017','Male and Female','73.5','182','197306'
'North Carolina','Montgomery County','Lung and Bronchus','2013-2017','Male and Female','68.3','139','136873'
'North Carolina','Macon County','Lung and Bronchus','2013-2017','Male and Female','62.5','207','170501'
'North Carolina','Hyde County','Lung and Bronchus','2013-2017','Male and Female','61.5','24','27385'
'North Carolina','Guilford County','Lung and Bronchus','2013-2017','Male and Female','66.3','1932','2590641'
'North Carolina','Madison County','Lung and Bronchus','2013-2017','Male and Female','71.2','118','106412'
'North Carolina','Northampton County','Lung and Bronchus','2013-2017','Male and Female','65.9','117','102113'
'North Carolina','Lincoln County','Lung and Bronchus','2013-2017','Male and Female','70.7','374','402517'
'North Carolina','Iredell County','Lung and Bronchus','2013-2017','Male and Female','66.0','677','848773'
'North Carolina','Pender County','Lung and Bronchus','2013-2017','Male and Female','70.9','281','287724'
'North Carolina','Mitchell County','Lung and Bronchus','2013-2017','Male and Female','70.5','94','75474'
'North Carolina','Pitt County','Lung and Bronchus','2013-2017','Male and Female','61.4','530','881329'
'North Carolina','Rowan County','Lung and Bronchus','2013-2017','Male and Female','79.5','724','694504'
'North Carolina','Swain County','Lung and Bronchus','2013-2017','Male and Female','82.3','82','71006'
'North Carolina','Randolph County','Lung and Bronchus','2013-2017','Male and Female','82.9','770','713766'
'North Carolina','Onslow County','Lung and Bronchus','2013-2017','Male and Female','93.0','616','964230'
'North Carolina','Halifax County','Lung and Bronchus','2013-2017','Male and Female','73.9','287','261298'
'North Carolina','Haywood County','Lung and Bronchus','2013-2017','Male and Female','80.3','414','299161'
'North Carolina','Greene County','Lung and Bronchus','2013-2017','Male and Female','81.4','107','105046'
'North Carolina','Granville County','Lung and Bronchus','2013-2017','Male and Female','76.6','287','292013'
'North Carolina','Rockingham County','Lung and Bronchus','2013-2017','Male and Female','83.3','568','457565'
'North Carolina','Martin County','Lung and Bronchus','2013-2017','Male and Female','81.5','153','116234'
'North Carolina','Graham County','Lung and Bronchus','2013-2017','Male and Female','73.9','52','43023'
'North Carolina','McDowell County','Lung and Bronchus','2013-2017','Male and Female','88.4','290','225071'
'North Carolina','Yadkin County','Lung and Bronchus','2013-2017','Male and Female','69.3','192','188851'
'North Carolina','Stanly County','Lung and Bronchus','2013-2017','Male and Female','71.6','305','304128'
'North Carolina','Lee County','Lung and Bronchus','2013-2017','Male and Female','70.5','262','298959'
'North Carolina','Tyrrell County','Lung and Bronchus','2013-2017','Male and Female','67.3','21','20569'
'North Carolina','Vance County','Lung and Bronchus','2013-2017','Male and Female','73.7','220','222334'
'North Carolina','Washington County','Lung and Bronchus','2013-2017','Male and Female','77.3','77','61608'
'North Carolina','Yancey County','Lung and Bronchus','2013-2017','Male and Female','70.2','108','87982'
'North Carolina','Wayne County','Lung and Bronchus','2013-2017','Male and Female','76.8','582','621386'
'North Carolina','Surry County','Lung and Bronchus','2013-2017','Male and Female','86.7','460','361189'
'North Carolina','Wilkes County','Lung and Bronchus','2013-2017','Male and Female','72.8','377','342363'
'North Carolina','Sampson County','Lung and Bronchus','2013-2017','Male and Female','75.1','313','318098'
'North Carolina','Richmond County','Lung and Bronchus','2013-2017','Male and Female','73.6','227','227192'
'North Carolina','Johnston County','Lung and Bronchus','2013-2017','Male and Female','81.3','794','930440'
'North Dakota','McKenzie County','Lung and Bronchus','2013-2017','Male and Female','42.1','21','58323'
'North Dakota','Stark County','Lung and Bronchus','2013-2017','Male and Female','44.0','69','151704'
'North Dakota','Wells County','Lung and Bronchus','2013-2017','Male and Female','46.2','21','20470'
'North Dakota','Dickey County','Lung and Bronchus','2013-2017','Male and Female','47.7','18','25142'
'North Dakota','Emmons County','Lung and Bronchus','2013-2017','Male and Female','46.7','16','16941'
'North Dakota','Ward County','Lung and Bronchus','2013-2017','Male and Female','59.3','190','344817'
'North Dakota','Rolette County','Lung and Bronchus','2013-2017','Male and Female','105.7','70','73390'
'North Dakota','Walsh County','Lung and Bronchus','2013-2017','Male and Female','61.2','54','54419'
'North Dakota','Ramsey County','Lung and Bronchus','2013-2017','Male and Female','52.3','45','57880'
'North Dakota','Stutsman County','Lung and Bronchus','2013-2017','Male and Female','56.6','82','105485'
'North Dakota','Sargent County','Lung and Bronchus','2013-2017','Male and Female','67.1','20','19423'
'North Dakota','Richland County','Lung and Bronchus','2013-2017','Male and Female','67.6','72','81495'
'North Dakota','Pembina County','Lung and Bronchus','2013-2017','Male and Female','49.9','32','35233'
'North Dakota','Nelson County','Lung and Bronchus','2013-2017','Male and Female','64.9','20','14788'
'North Dakota','Cavalier County','Lung and Bronchus','2013-2017','Male and Female','48.2','16','19146'
'North Dakota','Sheridan County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','6669'
'North Dakota','Steele County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','9566'
'North Dakota','Slope County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','3877'
'North Dakota','Towner County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','11300'
'North Dakota','Sioux County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','22140'
'North Dakota','Traill County','Lung and Bronchus','2013-2017','Male and Female','58.8','30','40243'
'North Dakota','Williams County','Lung and Bronchus','2013-2017','Male and Female','67.2','89','164544'
'North Dakota','McLean County','Lung and Bronchus','2013-2017','Male and Female','69.4','54','47963'
'North Dakota','Pierce County','Lung and Bronchus','2013-2017','Male and Female','49.0','18','21389'
'North Dakota','Mountrail County','Lung and Bronchus','2013-2017','Male and Female','65.3','33','49875'
'North Dakota','Mercer County','Lung and Bronchus','2013-2017','Male and Female','73.6','44','43171'
'North Dakota','Renville County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','12715'
'North Dakota','Morton County','Lung and Bronchus','2013-2017','Male and Female','57.6','100','150555'
'North Dakota','Oliver County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','9458'
'North Dakota','Ransom County','Lung and Bronchus','2013-2017','Male and Female','51.9','22','27064'
'North Dakota','Barnes County','Lung and Bronchus','2013-2017','Male and Female','53.9','46','54748'
'North Dakota','Grant County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','11921'
'North Dakota','Burleigh County','Lung and Bronchus','2013-2017','Male and Female','56.8','303','461831'
'North Dakota','Golden Valley County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','9198'
'North Dakota','McHenry County','Lung and Bronchus','2013-2017','Male and Female','50.8','22','29726'
'North Dakota','Griggs County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','11380'
'North Dakota','Logan County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','9664'
'North Dakota','McIntosh County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','13420'
'North Dakota','Adams County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','11852'
'North Dakota','Billings County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','4645'
'North Dakota','Benson County','Lung and Bronchus','2013-2017','Male and Female','68.1','22','34366'
'North Dakota','Bowman County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','16113'
'North Dakota','Eddy County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','11619'
